"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:18:14.9942267","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageFamily\Index\PackageFamilyName\Microsoft.WindowsTerminal_8wekyb3d8bbwe","SUCCESS",""
"21:18:14.9942352","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9942481","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9942519","Procmon64.exe","10216","CreateFileMapping","C:\Windows\System32\directmanipulation.dll","SUCCESS","SyncType: SyncTypeOther"
"21:18:14.9942609","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\RegisteredApplications\AppXgzzfreat371nkms9k7gpb45n6ha46qgn","SUCCESS","Type: REG_SZ, Length: 376, Data: Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\Microsoft.Xbox.TCUI\Capabilities"
"21:18:14.9942799","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9942888","DllHost.exe","25556","RegOpenKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS","Desired Access: Query Value"
"21:18:14.9942924","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder","NAME NOT FOUND","Desired Access: Query Value"
"21:18:14.9943046","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.9943229","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9943253","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-4279415155-462254920-2085994121-1001","SUCCESS","Desired Access: Read"
"21:18:14.9943272","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\.txt","SUCCESS","Desired Access: Read"
"21:18:14.9943286","Procmon64.exe","10216","CloseFile","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9943294","DllHost.exe","25556","RegQueryValue","HKLM\System\CurrentControlSet\Control\Lsa\LsaPid","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1352"
"21:18:14.9943428","Explorer.EXE","6308","RegOpenKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder","SUCCESS","Desired Access: Query Value"
"21:18:14.9943605","Explorer.EXE","6308","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-4279415155-462254920-2085994121-1001","SUCCESS","Index: 0, Name: 2"
"21:18:14.9943650","msedgewebview2.exe","19460","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9943659","DllHost.exe","25556","RegCloseKey","HKLM\System\CurrentControlSet\Control\Lsa","SUCCESS",""
"21:18:14.9943719","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9943751","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder","SUCCESS","Query: Name"
"21:18:14.9943763","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes\.txt","SUCCESS","Query: Name"
"21:18:14.9943869","msedgewebview2.exe","19460","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\Microsoft.Xbox.TCUI\Capabilities\UrlAssociations","REPARSE","Desired Access: Read"
"21:18:14.9943892","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-4279415155-462254920-2085994121-1001","SUCCESS",""
"21:18:14.9943943","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9944086","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes\.txt","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9944112","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.9944128","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder","NAME NOT FOUND","Desired Access: Maximum Allowed"
"21:18:14.9944214","msedgewebview2.exe","19460","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\Microsoft.Xbox.TCUI\Capabilities\UrlAssociations","SUCCESS","Desired Access: Read"
"21:18:14.9944330","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS","Desired Access: Read"
"21:18:14.9944354","Explorer.EXE","6308","RegQueryValue","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder\SortOrderIndex","SUCCESS","Type: REG_DWORD, Length: 4, Data: 72"
"21:18:14.9944620","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\Microsoft.Xbox.TCUI\Capabilities\URLAssociations\http","NAME NOT FOUND","Length: 90"
"21:18:14.9944625","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2\UserSid","SUCCESS","Type: REG_SZ, Length: 92, Data: S-1-5-21-4279415155-462254920-2085994121-1001"
"21:18:14.9944637","Explorer.EXE","6308","RegCloseKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\ShellFolder","SUCCESS",""
"21:18:14.9944825","Explorer.EXE","6308","RegOpenKey","HKCR\.txt","SUCCESS","Desired Access: Maximum Allowed, Granted Access: Read"
"21:18:14.9944843","Explorer.EXE","6308","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9944950","msedgewebview2.exe","19460","RegCloseKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\Microsoft.Xbox.TCUI\Capabilities\URLAssociations","SUCCESS",""
"21:18:14.9944999","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Data\2","SUCCESS",""
"21:18:14.9945023","Explorer.EXE","6308","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Desired Access: Read"
"21:18:14.9945293","DllHost.exe","25556","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:18:14.9945431","Explorer.EXE","6308","RegQueryValue","HKCU\Software\Classes\.txt\(Default)","NAME NOT FOUND","Length: 144"
"21:18:14.9945603","msedgewebview2.exe","19460","RegEnumValue","HKCU\Software\RegisteredApplications","BUFFER OVERFLOW","Index: 165, Length: 220"
"21:18:14.9945726","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFamily","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.9945957","Explorer.EXE","6308","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:18:14.9946014","Procmon64.exe","10216","QueryOpen","C:\Windows\System32\directmanipulation.dll","FAST IO DISALLOWED",""
"21:18:14.9946672","Explorer.EXE","6308","RegQueryValue","HKCR\.txt\(Default)","SUCCESS","Type: REG_SZ, Length: 28, Data: txtfilelegacy"
"21:18:14.9946856","msedgewebview2.exe","19460","RegEnumValue","HKCU\Software\RegisteredApplications","SUCCESS","Index: 165, Name: AppXvpjpr94ty1rnnje24y8tt483901906ks, Type: REG_SZ, Length: 422, Data: Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxIdentityProvider_12.115.1001.0_x64__8wekyb3d8bbwe\Microsoft.XboxIdentityProvider\Capabilities"
"21:18:14.9946974","DllHost.exe","25556","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9947008","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFamily\86","SUCCESS","Desired Access: Read"
"21:18:14.9947017","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Query: Cached, SubKeys: 1, Values: 0"
"21:18:14.9947613","Explorer.EXE","6308","RegCloseKey","HKCR\.txt","SUCCESS",""
"21:18:14.9947637","Procmon64.exe","10216","CreateFile","C:\Windows\System32\directmanipulation.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.9947770","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\RegisteredApplications\AppXvpjpr94ty1rnnje24y8tt483901906ks","BUFFER OVERFLOW","Length: 144"
"21:18:14.9947859","DllHost.exe","25556","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"21:18:14.9947977","Explorer.EXE","6308","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFamily\86","SUCCESS","Index: 0, Name: 1313"
"21:18:14.9948112","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS",""
"21:18:14.9948158","Procmon64.exe","10216","QueryBasicInformationFile","C:\Windows\System32\directmanipulation.dll","SUCCESS","CreationTime: 2026/7/15 10:40:48, LastAccessTime: 2026/7/15 10:40:48, LastWriteTime: 2026/7/15 10:40:48, ChangeTime: 2026/7/16 23:33:43, FileAttributes: A"
"21:18:14.9948276","Procmon64.exe","10216","CloseFile","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9948426","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9948751","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9948808","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\RegisteredApplications\AppXvpjpr94ty1rnnje24y8tt483901906ks","BUFFER OVERFLOW","Length: 144"
"21:18:14.9949056","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.9949063","DllHost.exe","25556","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:18:14.9949242","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"21:18:14.9949560","Procmon64.exe","10216","CreateFile","C:\Windows\System32\directmanipulation.dll","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.9949825","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt","SUCCESS","Desired Access: Read"
"21:18:14.9949971","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\1313","SUCCESS","Desired Access: Read"
"21:18:14.9950087","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\RegisteredApplications\AppXvpjpr94ty1rnnje24y8tt483901906ks","SUCCESS","Type: REG_SZ, Length: 422, Data: Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxIdentityProvider_12.115.1001.0_x64__8wekyb3d8bbwe\Microsoft.XboxIdentityProvider\Capabilities"
"21:18:14.9950114","Procmon64.exe","10216","CreateFileMapping","C:\Windows\System32\directmanipulation.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"21:18:14.9950236","DllHost.exe","25556","RegQueryValue","HKLM\SOFTWARE\Microsoft\COM3\Com+Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:18:14.9950296","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9950314","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9950492","Procmon64.exe","10216","CreateFileMapping","C:\Windows\System32\directmanipulation.dll","SUCCESS","SyncType: SyncTypeOther"
"21:18:14.9950641","Procmon64.exe","10216","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9950909","Procmon64.exe","10216","CloseFile","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9950919","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\1313\PackageFullName","SUCCESS","Type: REG_SZ, Length: 132, Data: Microsoft.WindowsTerminal_3001.24.11321.0_neutral_~_8wekyb3d8bbwe"
"21:18:14.9950959","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9951035","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9951125","DllHost.exe","25556","RegCloseKey","HKLM\SOFTWARE\Microsoft\COM3","SUCCESS",""
"21:18:14.9951139","Procmon64.exe","10216","IRP_MJ_CLOSE","C:\Windows\System32\directmanipulation.dll","SUCCESS",""
"21:18:14.9951315","msedgewebview2.exe","19460","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9951787","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0}\Instance","NAME NOT FOUND","Desired Access: Read"
"21:18:14.9951930","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\1313\PackageType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8"
"21:18:14.9952245","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt","SUCCESS","Desired Access: Read"
"21:18:14.9952377","msedgewebview2.exe","19460","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxIdentityProvider_12.115.1001.0_x64__8wekyb3d8bbwe\Microsoft.XboxIdentityProvider\Capabilities\UrlAssociations","REPARSE","Desired Access: Read"
"21:18:14.9952510","Explorer.EXE","6308","RegOpenKey","HKCR\CLSID\{A8CDFF1C-4878-43BE-B5FD-F8091C1C60D0}\Instance","SUCCESS","Desired Access: Read"
"21:18:14.9952689","Explorer.EXE","6308","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\1313","SUCCESS",""
"21:18:14.9952742","msedgewebview2.exe","19460","RegOpenKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxIdentityProvider_12.115.1001.0_x64__8wekyb3d8bbwe\Microsoft.XboxIdentityProvider\Capabilities\UrlAssociations","SUCCESS","Desired Access: Read"
"21:18:14.9952789","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\Instance","SUCCESS","Query: Name"
"21:18:14.9952917","Explorer.EXE","6308","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFamily\86","SUCCESS","Index: 1, Name: 1314"
"21:18:14.9952954","Explorer.EXE","6308","RegQueryKey","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\Instance","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9953032","Procmon64.exe","10216","CreateFile","C:\Windows\System32\directmanipulation.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"21:18:14.9953149","Explorer.EXE","6308","RegOpenKey","HKCU\Software\Classes\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\Instance","NAME NOT FOUND","Desired Access: Maximum Allowed"
"21:18:14.9953166","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxIdentityProvider_12.115.1001.0_x64__8wekyb3d8bbwe\Microsoft.XboxIdentityProvider\Capabilities\URLAssociations\http","NAME NOT FOUND","Length: 90"
"21:18:14.9953306","Explorer.EXE","6308","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data","SUCCESS","Query: HandleTags, HandleTags: 0x100"
"21:18:14.9953383","Explorer.EXE","6308","RegQueryValue","HKCR\CLSID\{A8CDFF1C-4878-43be-B5FD-F8091C1C60D0}\Instance\CLSID","SUCCESS","Type: REG_SZ, Length: 78, Data: {0E5AAE11-A475-4c5b-AB00-C66DE400274E}"
"21:18:14.9953425","DllHost.exe","25556","Load Image","C:\Windows\System32\clbcatq.dll","SUCCESS","Image Base: 0x7ffd509a0000, Image Size: 0xae000"
"21:18:14.9953489","msedgewebview2.exe","19460","RegCloseKey","HKCU\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\Microsoft.XboxIdentityProvider_12.115.1001.0_x64__8wekyb3d8bbwe\Microsoft.XboxIdentityProvider\Capabilities\URLAssociations","SUCCESS",""
"21:18:14.9953551","Explorer.EXE","6308","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\1314","SUCCESS","Desired Access: Read"
"21:18:14.9953803","msedgewebview2.exe","19460","RegEnumValue","HKCU\Software\RegisteredApplications","BUFFER OVERFLOW","Index: 166, Length: 220"
"21:18:14.9953870","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"21:18:14.9953915","Procmon64.exe","10216","QueryStandardInformationFile","C:\Windows\System32\directmanipulation.dll","SUCCESS","AllocationSize: 675,840, EndOfFile: 675,064, NumberOfLinks: 2, DeletePending: False, Directory: False"
"21:18:14.9953918","Explorer.EXE","6308","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\1314\PackageFullName","SUCCESS","Type: REG_SZ, Length: 116, Data: Microsoft.WindowsTerminal_1.24.11321.0_x64__8wekyb3d8bbwe"
"21:18:14.9953993","msedgewebview2.exe","19460","RegEnumValue","HKCU\Software\RegisteredApplications","SUCCESS","Index: 166, Name: AppXq23vag03safsntw8y7v3gmzf8nn7kaz6, Type: REG_SZ, Length: 366, Data: Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\Repository\Packages\MicrosoftCorporationII.QuickAssist_2.0.36.0_x64__8wekyb3d8bbwe\App\Capabilities"
"21:18:14.9954116","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9954158","Procmon64.exe","10216","CreateFileMapping","C:\Windows\System32\directmanipulation.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"21:18:14.9954207","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\RegisteredApplications\AppXq23vag03safsntw8y7v3gmzf8nn7kaz6","BUFFER OVERFLOW","Length: 144"
"21:18:14.9954246","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.txt","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9954281","Explorer.EXE","6308","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:18:14.9954472","msedgewebview2.exe","19460","RegQueryValue","HKCU\Software\RegisteredApplications\AppXq23vag03safsntw8y7v3gmzf8nn7kaz6","BUFFER OVERFLOW","Length: 144"
